"id";"created_at";"updated_at";"row_version";"date_time";"resolution";"temperature";"source";"estimated";"location__id"
1956654;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 02:00:00+00";"PT60M";11,47;"D";TRUE;1
1956655;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 03:00:00+00";"PT60M";11,06;"D";TRUE;1
1956656;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 04:00:00+00";"PT60M";10,61;"D";TRUE;1
1956657;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 05:00:00+00";"PT60M";10,17;"D";TRUE;1
1956658;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 06:00:00+00";"PT60M";10,03;"D";TRUE;1
1956659;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 07:00:00+00";"PT60M";10,59;"D";TRUE;1
1956660;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 08:00:00+00";"PT60M";11,76;"D";TRUE;1
1956661;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 09:00:00+00";"PT60M";12,75;"D";TRUE;1
1956662;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 10:00:00+00";"PT60M";14,18;"D";TRUE;1
1956663;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 11:00:00+00";"PT60M";15,35;"D";TRUE;1
1956664;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 12:00:00+00";"PT60M";16,1;"D";TRUE;1
1956665;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 13:00:00+00";"PT60M";16;"D";TRUE;1
1956666;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 14:00:00+00";"PT60M";15,3;"D";TRUE;1
1956667;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 15:00:00+00";"PT60M";14,31;"D";TRUE;1
1956668;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 16:00:00+00";"PT60M";13,92;"D";TRUE;1
1956669;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 17:00:00+00";"PT60M";13,27;"D";TRUE;1
1956670;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 18:00:00+00";"PT60M";12,75;"D";TRUE;1
1956671;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 19:00:00+00";"PT60M";12,31;"D";TRUE;1
1956672;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 20:00:00+00";"PT60M";11,93;"D";TRUE;1
1956673;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 21:00:00+00";"PT60M";11,62;"D";TRUE;1
1956674;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 22:00:00+00";"PT60M";11,27;"D";TRUE;1
1956675;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-29 23:00:00+00";"PT60M";11,09;"D";TRUE;1
1956676;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 00:00:00+00";"PT60M";10,96;"D";TRUE;1
1956677;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 01:00:00+00";"PT60M";10,73;"D";TRUE;1
1956678;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 02:00:00+00";"PT60M";10,52;"D";TRUE;1
1956679;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 03:00:00+00";"PT60M";10,29;"D";TRUE;1
1956680;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 04:00:00+00";"PT60M";9,97;"D";TRUE;1
1956681;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 05:00:00+00";"PT60M";9,64;"D";TRUE;1
1956682;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 06:00:00+00";"PT60M";9,49;"D";TRUE;1
1956683;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 07:00:00+00";"PT60M";9,98;"D";TRUE;1
1956684;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 08:00:00+00";"PT60M";11,06;"D";TRUE;1
1956685;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 09:00:00+00";"PT60M";11,99;"D";TRUE;1
1956686;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 10:00:00+00";"PT60M";13,4;"D";TRUE;1
1956687;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 11:00:00+00";"PT60M";14,59;"D";TRUE;1
1956688;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 12:00:00+00";"PT60M";15,34;"D";TRUE;1
1956689;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 13:00:00+00";"PT60M";15,3;"D";TRUE;1
1956690;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 14:00:00+00";"PT60M";14,79;"D";TRUE;1
1956691;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 15:00:00+00";"PT60M";13,81;"D";TRUE;1
1956692;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 16:00:00+00";"PT60M";12,9;"D";TRUE;1
1956693;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 17:00:00+00";"PT60M";11,84;"D";TRUE;1
1956694;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 18:00:00+00";"PT60M";11,04;"D";TRUE;1
1956695;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 19:00:00+00";"PT60M";10,65;"D";TRUE;1
1956696;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 20:00:00+00";"PT60M";10,46;"D";TRUE;1
1956697;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 21:00:00+00";"PT60M";10,3;"D";TRUE;1
1956698;"2020-10-23 20:00:08.51493+00";"2020-10-23 20:00:08.51493+00";1;"2020-10-30 22:00:00+00";"PT60M";10,08;"D";TRUE;1
1956729;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 04:00:00+00";"PT60M";9,98;"D";TRUE;1
1956730;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 05:00:00+00";"PT60M";9,82;"D";TRUE;1
1956731;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 06:00:00+00";"PT60M";9,91;"D";TRUE;1
1956732;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 07:00:00+00";"PT60M";10,88;"D";TRUE;1
1956733;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 08:00:00+00";"PT60M";12,17;"D";TRUE;1
1956734;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 09:00:00+00";"PT60M";13,13;"D";TRUE;1
1956735;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 10:00:00+00";"PT60M";13,93;"D";TRUE;1
1956736;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 11:00:00+00";"PT60M";14,84;"D";TRUE;1
1956737;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 12:00:00+00";"PT60M";15,62;"D";TRUE;1
1956738;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 13:00:00+00";"PT60M";16,2;"D";TRUE;1
1956739;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 14:00:00+00";"PT60M";16,5;"D";TRUE;1
1956740;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 15:00:00+00";"PT60M";16,13;"D";TRUE;1
1956741;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 16:00:00+00";"PT60M";15,33;"D";TRUE;1
1956742;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 17:00:00+00";"PT60M";14,18;"D";TRUE;1
1956743;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 18:00:00+00";"PT60M";13,35;"D";TRUE;1
1956744;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 19:00:00+00";"PT60M";12,78;"D";TRUE;1
1956745;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 20:00:00+00";"PT60M";12,52;"D";TRUE;1
1956746;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 21:00:00+00";"PT60M";12,4;"D";TRUE;1
1956747;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 22:00:00+00";"PT60M";12,31;"D";TRUE;1
1956748;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-24 23:00:00+00";"PT60M";12,26;"D";TRUE;1
1956749;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 00:00:00+00";"PT60M";12,25;"D";TRUE;1
1956750;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 01:00:00+00";"PT60M";12,26;"D";TRUE;1
1956751;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 02:00:00+00";"PT60M";12,32;"D";TRUE;1
1956752;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 03:00:00+00";"PT60M";12,36;"D";TRUE;1
1956753;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 04:00:00+00";"PT60M";12,24;"D";TRUE;1
1956754;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 05:00:00+00";"PT60M";12,07;"D";TRUE;1
1956755;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 06:00:00+00";"PT60M";12,06;"D";TRUE;1
1956756;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 07:00:00+00";"PT60M";12,27;"D";TRUE;1
1956757;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 08:00:00+00";"PT60M";12,64;"D";TRUE;1
1956758;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 09:00:00+00";"PT60M";12,93;"D";TRUE;1
1956759;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 10:00:00+00";"PT60M";13,39;"D";TRUE;1
1956760;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 11:00:00+00";"PT60M";14,21;"D";TRUE;1
1956761;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 12:00:00+00";"PT60M";15,01;"D";TRUE;1
1956762;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 13:00:00+00";"PT60M";15,4;"D";TRUE;1
1956763;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 14:00:00+00";"PT60M";15,3;"D";TRUE;1
1956764;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 15:00:00+00";"PT60M";14,91;"D";TRUE;1
1956765;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 16:00:00+00";"PT60M";14,47;"D";TRUE;1
1956766;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 17:00:00+00";"PT60M";14,01;"D";TRUE;1
1956767;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 18:00:00+00";"PT60M";13,55;"D";TRUE;1
1956768;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 19:00:00+00";"PT60M";13,33;"D";TRUE;1
1956769;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 20:00:00+00";"PT60M";13,15;"D";TRUE;1
1956770;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 21:00:00+00";"PT60M";13;"D";TRUE;1
1956771;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 22:00:00+00";"PT60M";12,91;"D";TRUE;1
1956772;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-25 23:00:00+00";"PT60M";12,87;"D";TRUE;1
1956773;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 00:00:00+00";"PT60M";12,77;"D";TRUE;1
1956774;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 01:00:00+00";"PT60M";12,55;"D";TRUE;1
1956775;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 02:00:00+00";"PT60M";12,42;"D";TRUE;1
1956776;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 03:00:00+00";"PT60M";12,12;"D";TRUE;1
1956777;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 04:00:00+00";"PT60M";11,86;"D";TRUE;1
1956778;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 05:00:00+00";"PT60M";11,69;"D";TRUE;1
1956779;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 06:00:00+00";"PT60M";11,75;"D";TRUE;1
1956780;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 07:00:00+00";"PT60M";12,11;"D";TRUE;1
1956781;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 08:00:00+00";"PT60M";12,74;"D";TRUE;1
1956782;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 09:00:00+00";"PT60M";13,43;"D";TRUE;1
1956783;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 10:00:00+00";"PT60M";14,35;"D";TRUE;1
1956784;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 11:00:00+00";"PT60M";16,09;"D";TRUE;1
1956785;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 12:00:00+00";"PT60M";17,49;"D";TRUE;1
1956786;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 13:00:00+00";"PT60M";18,2;"D";TRUE;1
1956787;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 14:00:00+00";"PT60M";17,93;"D";TRUE;1
1956788;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 15:00:00+00";"PT60M";17,3;"D";TRUE;1
1956789;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 16:00:00+00";"PT60M";16,62;"D";TRUE;1
1956790;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 17:00:00+00";"PT60M";16,07;"D";TRUE;1
1956791;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 18:00:00+00";"PT60M";15,41;"D";TRUE;1
1956792;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 19:00:00+00";"PT60M";15,29;"D";TRUE;1
1956793;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 20:00:00+00";"PT60M";14,91;"D";TRUE;1
1956794;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 21:00:00+00";"PT60M";14,51;"D";TRUE;1
1956795;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 22:00:00+00";"PT60M";14,15;"D";TRUE;1
1956796;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-26 23:00:00+00";"PT60M";13,77;"D";TRUE;1
1956797;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 00:00:00+00";"PT60M";13,26;"D";TRUE;1
1956798;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 01:00:00+00";"PT60M";12,62;"D";TRUE;1
1956799;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 02:00:00+00";"PT60M";11,93;"D";TRUE;1
1956800;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 03:00:00+00";"PT60M";11,22;"D";TRUE;1
1956801;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 04:00:00+00";"PT60M";10,57;"D";TRUE;1
1956802;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 05:00:00+00";"PT60M";10;"D";TRUE;1
1956803;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 06:00:00+00";"PT60M";9,96;"D";TRUE;1
1956804;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 07:00:00+00";"PT60M";10,88;"D";TRUE;1
1956805;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 08:00:00+00";"PT60M";12,24;"D";TRUE;1
1956806;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 09:00:00+00";"PT60M";13,73;"D";TRUE;1
1956807;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 10:00:00+00";"PT60M";15,26;"D";TRUE;1
1956808;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 11:00:00+00";"PT60M";17,02;"D";TRUE;1
1956809;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 12:00:00+00";"PT60M";18,29;"D";TRUE;1
1956810;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 13:00:00+00";"PT60M";18,87;"D";TRUE;1
1956811;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 14:00:00+00";"PT60M";18,46;"D";TRUE;1
1956812;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 15:00:00+00";"PT60M";17,61;"D";TRUE;1
1956813;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 16:00:00+00";"PT60M";16,49;"D";TRUE;1
1956814;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 17:00:00+00";"PT60M";15,54;"D";TRUE;1
1956815;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 18:00:00+00";"PT60M";14,59;"D";TRUE;1
1956816;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 19:00:00+00";"PT60M";14,09;"D";TRUE;1
1956817;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 20:00:00+00";"PT60M";13,7;"D";TRUE;1
1956818;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 21:00:00+00";"PT60M";13,41;"D";TRUE;1
1956819;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 22:00:00+00";"PT60M";13,13;"D";TRUE;1
1956820;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-27 23:00:00+00";"PT60M";12,83;"D";TRUE;1
1956821;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 00:00:00+00";"PT60M";12,48;"D";TRUE;1
1956822;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 01:00:00+00";"PT60M";12,09;"D";TRUE;1
1956823;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 02:00:00+00";"PT60M";11,73;"D";TRUE;1
1956824;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 03:00:00+00";"PT60M";11,33;"D";TRUE;1
1956825;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 04:00:00+00";"PT60M";10,9;"D";TRUE;1
1956826;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 05:00:00+00";"PT60M";10,53;"D";TRUE;1
1956827;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 06:00:00+00";"PT60M";10,6;"D";TRUE;1
1956828;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 07:00:00+00";"PT60M";11,63;"D";TRUE;1
1956829;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 08:00:00+00";"PT60M";13,18;"D";TRUE;1
1956830;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 09:00:00+00";"PT60M";14,65;"D";TRUE;1
1956831;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 10:00:00+00";"PT60M";16,21;"D";TRUE;1
1956832;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 11:00:00+00";"PT60M";17,45;"D";TRUE;1
1956833;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 12:00:00+00";"PT60M";18,25;"D";TRUE;1
1956834;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 13:00:00+00";"PT60M";18,2;"D";TRUE;1
1956835;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 14:00:00+00";"PT60M";17,56;"D";TRUE;1
1956836;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 15:00:00+00";"PT60M";16,47;"D";TRUE;1
1956837;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 16:00:00+00";"PT60M";15,56;"D";TRUE;1
1956838;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 17:00:00+00";"PT60M";14,57;"D";TRUE;1
1956839;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 18:00:00+00";"PT60M";13,78;"D";TRUE;1
1956840;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 19:00:00+00";"PT60M";13,45;"D";TRUE;1
1956841;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 20:00:00+00";"PT60M";13,33;"D";TRUE;1
1956842;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 21:00:00+00";"PT60M";13,19;"D";TRUE;1
1956843;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 22:00:00+00";"PT60M";13,08;"D";TRUE;1
1956844;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-28 23:00:00+00";"PT60M";12,98;"D";TRUE;1
1956845;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 00:00:00+00";"PT60M";12,76;"D";TRUE;1
1956846;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 01:00:00+00";"PT60M";12,43;"D";TRUE;1
1956847;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 02:00:00+00";"PT60M";12,04;"D";TRUE;1
1956848;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 03:00:00+00";"PT60M";11,65;"D";TRUE;1
1956849;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 04:00:00+00";"PT60M";11,18;"D";TRUE;1
1956850;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 05:00:00+00";"PT60M";10,74;"D";TRUE;1
1956851;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 06:00:00+00";"PT60M";10,42;"D";TRUE;1
1956852;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 07:00:00+00";"PT60M";10,72;"D";TRUE;1
1956853;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 08:00:00+00";"PT60M";11,56;"D";TRUE;1
1956854;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 09:00:00+00";"PT60M";12,41;"D";TRUE;1
1956855;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 10:00:00+00";"PT60M";13,8;"D";TRUE;1
1956856;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 11:00:00+00";"PT60M";15;"D";TRUE;1
1956857;"2020-10-23 21:00:08.864503+00";"2020-10-23 21:00:08.864503+00";1;"2020-10-29 12:00:00+00";"PT60M";15,8;"D";TRUE;1
